date,cloud_amount,frost_days,profile_soil_moisture,root_soil_wetness,surface_soil_wetness,corrected_precipitation,surface_pressure,specific_humidity,relative_humidity,average_temperature,frost_point,max_temperature,min_temperature,wind_speed,point,latitude,longitude,country_iso3_id
1981-02,,0.0,,,1.0,0.34,101.87,9.66,75.98,18.0,13.68,19.18,16.24,6.01,point_9,26.25,-17.0,ESH
1981-03,,0.0,,,1.0,0.28,101.86,11.1,79.8,19.43,15.82,21.06,17.73,4.3,point_9,26.25,-17.0,ESH
1981-04,,0.0,,,1.0,0.65,101.8,9.78,72.48,18.97,13.89,20.01,17.56,4.58,point_9,26.25,-17.0,ESH
1981-05,,0.0,,,1.0,0.15,101.82,10.98,76.9,19.86,15.7,21.35,18.26,5.36,point_9,26.25,-17.0,ESH
1981-06,,0.0,,,1.0,0.2,101.76,13.27,81.71,21.92,18.65,22.85,20.32,4.71,point_9,26.25,-17.0,ESH
1981-07,,0.0,,,1.0,0.12,101.64,14.08,83.98,22.42,19.58,23.79,21.34,6.55,point_9,26.25,-17.0,ESH
1981-08,,0.0,,,1.0,0.42,101.62,14.33,82.21,23.05,19.82,24.48,21.9,5.95,point_9,26.25,-17.0,ESH
1981-09,,0.0,,,1.0,1.79,101.75,14.59,81.91,23.43,20.15,24.26,21.78,5.64,point_9,26.25,-17.0,ESH
1981-10,,0.0,,,1.0,0.44,101.7,13.53,78.34,22.94,18.97,23.93,22.0,4.72,point_9,26.25,-17.0,ESH
1981-11,,0.0,,,1.0,1.4,101.71,12.97,78.72,22.14,18.24,23.43,20.1,3.92,point_9,26.25,-17.0,ESH
1981-12,,0.0,,,1.0,0.2,102.0,11.14,76.02,20.33,15.95,21.9,18.89,5.26,point_9,26.25,-17.0,ESH
1981-13,,0.0,,,1.0,0.61,101.81,12.13,78.71,20.93,17.07,24.48,16.24,5.26,point_9,26.25,-17.0,ESH
1982-01,,0.0,,,1.0,0.16,102.03,10.59,74.98,19.74,15.13,21.17,18.52,5.07,point_9,26.25,-17.0,ESH
1982-02,,0.0,,,1.0,0.67,101.85,10.08,74.01,19.12,14.37,20.29,17.78,5.53,point_9,26.25,-17.0,ESH
1982-03,,0.0,,,1.0,0.1,101.73,10.78,79.98,18.93,15.39,20.39,17.74,7.2,point_9,26.25,-17.0,ESH
1982-04,,0.0,,,1.0,0.18,101.58,10.24,74.78,19.16,14.57,20.51,17.66,4.4,point_9,26.25,-17.0,ESH
1982-05,,0.0,,,1.0,0.1,101.77,11.42,78.72,20.1,16.27,21.27,18.87,5.76,point_9,26.25,-17.0,ESH
1982-06,,0.0,,,1.0,0.08,101.89,12.5,81.4,21.03,17.72,22.15,19.09,4.89,point_9,26.25,-17.0,ESH
1982-07,,0.0,,,1.0,0.06,101.69,13.46,82.75,21.95,18.87,24.72,20.48,5.9,point_9,26.25,-17.0,ESH
1982-08,,0.0,,,1.0,0.01,101.63,14.07,83.49,22.53,19.57,23.77,21.44,5.54,point_9,26.25,-17.0,ESH
1982-09,,0.0,,,1.0,0.07,101.78,13.59,78.26,23.04,19.06,24.25,21.59,4.02,point_9,26.25,-17.0,ESH
1982-10,,0.0,,,1.0,0.29,101.79,13.45,79.63,22.58,18.88,24.04,21.1,4.96,point_9,26.25,-17.0,ESH
1982-11,,0.0,,,1.0,0.29,101.87,12.27,79.16,21.2,17.43,23.11,19.12,5.42,point_9,26.25,-17.0,ESH
1982-12,,0.0,,,1.0,0.29,102.41,9.88,71.51,19.43,14.14,20.52,18.13,6.53,point_9,26.25,-17.0,ESH
1982-13,,0.0,,,1.0,0.19,101.84,11.86,78.22,20.73,16.78,24.72,17.66,5.44,point_9,26.25,-17.0,ESH
1983-01,,0.0,,,1.0,2.09,102.35,9.55,73.82,18.38,13.58,19.83,15.62,6.71,point_9,26.25,-17.0,ESH
1983-02,,0.0,,,1.0,0.69,101.94,10.49,80.95,18.29,14.9,19.59,16.58,5.12,point_9,26.25,-17.0,ESH
1983-03,,0.0,,,1.0,0.51,101.79,11.07,82.49,18.86,15.78,20.3,17.75,4.93,point_9,26.25,-17.0,ESH
1983-04,,0.0,,,1.0,0.67,101.65,10.45,77.2,18.96,14.85,20.58,17.49,5.2,point_9,26.25,-17.0,ESH
1983-05,,0.0,,,1.0,0.47,101.81,10.65,75.26,19.73,15.23,20.8,18.26,5.33,point_9,26.25,-17.0,ESH
1983-06,,0.0,,,1.0,0.41,101.7,12.92,83.55,21.12,18.21,23.28,19.61,4.81,point_9,26.25,-17.0,ESH
1983-07,,0.0,,,1.0,0.07,101.74,13.64,82.85,22.16,19.11,23.45,20.31,5.59,point_9,26.25,-17.0,ESH
1983-08,,0.0,,,1.0,0.04,101.77,14.0,82.73,22.61,19.52,23.88,21.65,5.61,point_9,26.25,-17.0,ESH
1983-09,,0.0,,,1.0,0.22,101.71,14.55,82.11,23.36,20.12,24.54,22.02,4.79,point_9,26.25,-17.0,ESH
1983-10,,0.0,,,1.0,0.48,101.72,14.58,82.31,23.32,20.12,24.98,21.93,4.97,point_9,26.25,-17.0,ESH
1983-11,,0.0,,,1.0,2.6,101.7,13.13,78.67,22.35,18.44,24.27,20.86,4.65,point_9,26.25,-17.0,ESH
1983-12,,0.0,,,1.0,0.03,102.04,10.67,71.89,20.51,15.23,22.57,17.49,4.34,point_9,26.25,-17.0,ESH
1983-13,,0.0,,,1.0,0.69,101.83,12.14,79.49,20.8,17.09,24.98,15.62,5.17,point_9,26.25,-17.0,ESH
1984-01,55.18,0.0,,,1.0,0.37,102.37,9.79,72.82,19.01,14.03,20.55,17.63,8.04,point_9,26.25,-17.0,ESH
1984-02,60.71,0.0,,,1.0,0.3,102.01,10.08,77.72,18.37,14.38,19.8,17.04,6.23,point_9,26.25,-17.0,ESH
1984-03,38.07,0.0,,,1.0,0.52,101.53,9.75,73.87,18.54,13.73,19.74,16.98,5.46,point_9,26.25,-17.0,ESH
1984-04,31.35,0.0,,,1.0,0.01,101.5,11.15,79.95,19.46,15.9,20.85,18.12,5.24,point_9,26.25,-17.0,ESH
1984-05,39.97,0.0,,,1.0,0.15,101.77,10.45,72.28,20.09,14.94,21.44,18.88,5.12,point_9,26.25,-17.0,ESH
1984-06,57.09,0.0,,,1.0,0.26,101.79,12.26,81.28,20.75,17.41,22.36,19.05,5.32,point_9,26.25,-17.0,ESH
